site,tree,lat,year,Date,DD,Growth,Survival,Live
5,21,60.15608989,1972,124.4249078,135.2782881,43.48756449,0.916303485,1
5,22,60.15608989,1972,119.4670938,134.3440858,39.39203257,0.846979317,1
5,23,60.15608989,1972,126.2070422,133.8529379,47.94686123,0.997868637,1
5,24,60.15608989,1972,121.2316095,135.4573801,44.13073388,0.979954732,1
5,25,60.15608989,1972,132.9228528,137.8528399,34.03911227,0.273259011,1
5,21,60.15608989,1974,125.4562589,136.194092,38.71072127,0.729721335,1
5,22,60.15608989,1974,116.6787046,138.1119076,42.13718295,0.910216556,1
5,23,60.15608989,1974,126.044248,140.5537188,47.41817297,0.99681748,1
5,24,60.15608989,1974,120.448974,131.670603,41.92720452,0.969087925,1
5,25,60.15608989,1974,134.7944917,135.7896539,39.40155492,0.707917116,1
5,21,60.15608989,1976,124.8257354,138.0088462,43.15946452,0.910737981,0
5,22,60.15608989,1976,117.00726,139.7583519,38.35449149,0.811497924,1
5,23,60.15608989,1976,126.5152383,134.962389,53.25216373,0.999535937,1
5,24,60.15608989,1976,119.0371752,136.1935893,40.71000182,0.95903184,1
5,25,60.15608989,1976,133.4910173,136.8206239,36.45959288,0.493149282,0
5,21,60.15608989,1978,NA,NA,NA,0.788461727,0
5,22,60.15608989,1978,115.0570893,141.5963023,35.12697697,0.596096785,1
5,23,60.15608989,1978,127.3397293,139.6928634,56.4361475,0.999823981,1
5,24,60.15608989,1978,116.323084,140.8178937,39.40715761,0.928461684,1
5,25,60.15608989,1978,NA,NA,NA,0.738342735,0
5,21,60.15608989,1980,NA,NA,NA,0.668295124,0
5,22,60.15608989,1980,118.8385196,140.3644798,40.30378391,0.872542399,1
5,23,60.15608989,1980,126.4514251,139.387503,47.83433698,0.997521186,1
5,24,60.15608989,1980,116.9196882,138.0804549,41.24970284,0.959230896,1
5,25,60.15608989,1980,NA,NA,NA,0.846891358,0
5,21,60.15608989,1982,NA,NA,NA,0.930392363,0
5,22,60.15608989,1982,115.6758812,140.9233166,35.84371336,0.646424476,1
5,23,60.15608989,1982,123.1907441,141.155468,44.32397803,0.994133764,1
5,24,60.15608989,1982,116.3019631,142.3316578,37.3879777,0.877021304,1
5,25,60.15608989,1982,NA,NA,NA,0.494458526,0
5,21,60.15608989,1984,NA,NA,NA,0.929118078,0
5,22,60.15608989,1984,111.90755,147.3808089,38.84363182,0.83542565,0
5,23,60.15608989,1984,123.5977044,141.6202415,49.6437344,0.998872155,1
5,24,60.15608989,1984,115.4605357,140.4469949,44.32118122,0.986090402,1
5,25,60.15608989,1984,NA,NA,NA,0.829518203,0
5,21,60.15608989,1986,NA,NA,NA,0.894047251,0
5,22,60.15608989,1986,NA,NA,NA,0.62388405,0
5,23,60.15608989,1986,122.7426599,145.2971905,46.60111247,0.996677516,1
5,24,60.15608989,1986,117.2880133,142.1425977,46.33664245,0.992563994,1
5,25,60.15608989,1986,NA,NA,NA,0.179111083,0
5,21,60.15608989,1988,NA,NA,NA,0.699647118,0
5,22,60.15608989,1988,NA,NA,NA,0.94564141,0
5,23,60.15608989,1988,123.576191,139.9934893,42.88750994,0.99075822,1
5,24,60.15608989,1988,114.0291489,144.6179912,46.9897533,0.99264159,1
5,25,60.15608989,1988,NA,NA,NA,0.255700764,0
5,21,60.15608989,1990,NA,NA,NA,0.792906403,0
5,22,60.15608989,1990,NA,NA,NA,0.872877412,0
5,23,60.15608989,1990,121.6293411,146.3180902,49.01070846,0.998189885,1
5,24,60.15608989,1990,113.3634486,148.3306919,43.05971979,0.979691238,1
5,25,60.15608989,1990,NA,NA,NA,0.801618391,0
5,21,60.15608989,1992,NA,NA,NA,0.5911262,0
5,22,60.15608989,1992,NA,NA,NA,0.930959723,0
5,23,60.15608989,1992,122.2133327,146.4256066,47.81450697,0.997698767,1
5,24,60.15608989,1992,112.9005605,146.8265967,37.54443888,0.878574941,1
5,25,60.15608989,1992,NA,NA,NA,0.495725649,0
5,21,60.15608989,1994,NA,NA,NA,0.792739278,0
5,22,60.15608989,1994,NA,NA,NA,0.401176893,0
5,23,60.15608989,1994,119.0511862,147.0271179,50.90218044,0.999046713,1
5,24,60.15608989,1994,114.605031,147.6072273,43.2805829,0.981691918,1
5,25,60.15608989,1994,NA,NA,NA,0.499136723,0
5,21,60.15608989,1996,NA,NA,NA,0.768715863,0
5,22,60.15608989,1996,NA,NA,NA,0.908038469,0
5,23,60.15608989,1996,122.4223141,144.3044541,51.87587477,0.999290926,1
5,24,60.15608989,1996,113.4571308,147.6287731,41.40805497,0.961814958,1
5,25,60.15608989,1996,NA,NA,NA,0.75583644,0
5,21,60.15608989,1998,NA,NA,NA,0.601884408,0
5,22,60.15608989,1998,NA,NA,NA,0.939853767,0
5,23,60.15608989,1998,117.2156087,153.3626271,45.31196513,0.995210259,1
5,24,60.15608989,1998,113.5736666,146.2561114,42.01624174,0.974330038,1
5,25,60.15608989,1998,NA,NA,NA,0.540220069,0
5,21,60.15608989,2000,NA,NA,NA,0.226315412,0
5,22,60.15608989,2000,NA,NA,NA,0.551702876,0
5,23,60.15608989,2000,121.0480276,148.1156305,43.04120397,0.990107715,1
5,24,60.15608989,2000,112.7476327,151.7161727,41.22533533,0.967059601,1
5,25,60.15608989,2000,NA,NA,NA,0.568519921,0
5,21,60.15608989,2002,NA,NA,NA,0.424870254,0
5,22,60.15608989,2002,NA,NA,NA,0.816961232,0
5,23,60.15608989,2002,119.8885702,149.0935837,46.05628607,0.996252272,1
5,24,60.15608989,2002,111.4925077,151.6641334,40.25729462,0.949172985,1
5,25,60.15608989,2002,NA,NA,NA,0.471203532,0
5,21,60.15608989,2004,NA,NA,NA,0.687332307,0
5,22,60.15608989,2004,NA,NA,NA,0.753076834,0
5,23,60.15608989,2004,120.6377529,146.3789861,49.66363309,0.998502331,1
5,24,60.15608989,2004,112.2641655,153.0333816,40.78535037,0.954940461,1
5,25,60.15608989,2004,NA,NA,NA,0.350078878,0
5,21,60.15608989,2006,NA,NA,NA,0.762510144,0
5,22,60.15608989,2006,NA,NA,NA,0.788079295,0
5,23,60.15608989,2006,116.9306116,156.7999205,46.03803474,0.996457471,1
5,24,60.15608989,2006,111.6063677,153.8496363,42.07174495,0.967704668,1
5,25,60.15608989,2006,NA,NA,NA,0.494338842,0
6,26,60.74429596,1970,120.5892768,147.2860253,44.1137087,0.901684725,1
6,27,60.74429596,1970,126.9512241,147.0670661,44.80439262,0.958613854,1
6,28,60.74429596,1970,129.5889584,145.9230839,57.60967845,0.998647149,1
6,29,60.74429596,1970,128.3742094,144.0254402,48.8047102,0.950231392,1
6,30,60.74429596,1970,119.2702269,142.2585258,41.30540013,0.93084682,1
6,26,60.74429596,1972,121.1165889,145.2364633,48.10541854,0.97216269,1
6,27,60.74429596,1972,125.23791,149.1259439,47.03524516,0.980186303,1
6,28,60.74429596,1972,126.6117472,146.0037824,51.16564249,0.990653861,1
6,29,60.74429596,1972,126.2656017,145.9077544,50.43766127,0.964629506,1
6,30,60.74429596,1972,116.0653864,146.937989,43.25468402,0.969363756,1
6,26,60.74429596,1974,120.1221114,147.0981747,46.56469566,0.953942687,1
6,27,60.74429596,1974,128.52102,145.076506,44.9834099,0.953521337,1
6,28,60.74429596,1974,126.1609309,145.3141819,58.44000512,0.999068103,1
6,29,60.74429596,1974,126.633746,144.6760285,50.90092619,0.959352375,1
6,30,60.74429596,1974,118.0588866,142.7368126,39.59706759,0.92584376,1
6,26,60.74429596,1976,117.1858063,150.3187162,50.1590278,0.9843162,1
6,27,60.74429596,1976,126.7824163,147.3938289,48.34223493,0.984181701,1
6,28,60.74429596,1976,126.0951605,146.2291107,54.53354407,0.997221419,1
6,29,60.74429596,1976,124.0395952,146.0522987,48.84687799,0.946712778,1
6,30,60.74429596,1976,117.8169388,148.8796273,41.33278978,0.943115025,1
6,26,60.74429596,1978,119.4679598,147.2874285,49.70741022,0.981903871,1
6,27,60.74429596,1978,126.9994459,148.7174207,47.31823516,0.976884904,1
6,28,60.74429596,1978,126.4673659,150.1620793,48.92269461,0.985631626,1
6,29,60.74429596,1978,123.3510354,149.9041011,50.22254352,0.955563876,1
6,30,60.74429596,1978,115.6703933,149.0396243,42.17088853,0.948859376,1
6,26,60.74429596,1980,119.5201306,149.9721136,45.49791046,0.942315907,1
6,27,60.74429596,1980,124.8755348,148.4988166,43.16751343,0.9273285,1
6,28,60.74429596,1980,122.0867858,152.3613953,54.45807384,0.997280802,1
6,29,60.74429596,1980,124.5125784,147.5144831,46.77507212,0.909509106,1
6,30,60.74429596,1980,115.3776332,149.4315399,38.438429,0.858605324,1
6,26,60.74429596,1982,118.0285397,150.3389357,48.6480725,0.975903732,1
6,27,60.74429596,1982,124.0651337,150.2613478,42.75237405,0.927315153,1
6,28,60.74429596,1982,124.6677048,151.4200757,48.98085096,0.986904052,1
6,29,60.74429596,1982,123.6681822,148.2229152,47.67146428,0.920250946,1
6,30,60.74429596,1982,114.293086,151.5732454,39.38854773,0.913572743,1
6,26,60.74429596,1984,118.8403984,151.9017424,44.41248461,0.923235938,1
6,27,60.74429596,1984,127.067147,148.4649544,50.22660195,0.991693705,1
6,28,60.74429596,1984,124.1683553,151.4848389,54.82606156,0.997495807,1
6,29,60.74429596,1984,123.5953409,147.3543845,48.1361059,0.925024298,1
6,30,60.74429596,1984,114.2276428,151.7295252,36.68313387,0.824709165,0
6,26,60.74429596,1986,116.7668892,153.9594333,47.14603636,0.966354308,1
6,27,60.74429596,1986,126.95173,150.4153536,39.99729328,0.830894269,0
6,28,60.74429596,1986,126.1144711,151.122083,55.8499967,0.998072744,1
6,29,60.74429596,1986,123.0772896,150.1671276,45.8813841,0.866406488,1
6,30,60.74429596,1986,NA,NA,NA,0.946639855,0
6,26,60.74429596,1988,117.7489245,154.4718705,49.42467123,0.982273009,1
6,27,60.74429596,1988,NA,NA,NA,0.964572654,0
6,28,60.74429596,1988,125.0723495,152.2718933,52.90213341,0.994997726,1
6,29,60.74429596,1988,123.1389228,153.8167688,48.43740752,0.935343743,1
6,30,60.74429596,1988,NA,NA,NA,0.978173784,0
6,26,60.74429596,1990,116.0895217,154.3725725,51.70322279,0.991212666,1
6,27,60.74429596,1990,NA,NA,NA,0.868297553,0
6,28,60.74429596,1990,124.9362097,153.6372187,47.95483554,0.982379609,1
6,29,60.74429596,1990,122.3012098,153.9214941,46.47934392,0.897635065,1
6,30,60.74429596,1990,NA,NA,NA,0.793469709,0
6,26,60.74429596,1992,115.409029,151.8686993,46.66353274,0.948836942,1
6,27,60.74429596,1992,NA,NA,NA,0.880154877,0
6,28,60.74429596,1992,119.8450711,156.5767609,49.93273419,0.988633749,1
6,29,60.74429596,1992,124.0530127,150.2437872,50.4694602,0.955899314,1
6,30,60.74429596,1992,NA,NA,NA,0.732167483,0
6,26,60.74429596,1994,116.558606,155.3905037,47.90871123,0.973662546,1
6,27,60.74429596,1994,NA,NA,NA,0.953614603,0
6,28,60.74429596,1994,121.6174751,156.7774128,52.20658401,0.994978142,1
6,29,60.74429596,1994,120.5835147,155.2643664,47.04918918,0.902809521,1
6,30,60.74429596,1994,NA,NA,NA,0.925748499,0
6,26,60.74429596,1996,116.0828978,156.0962096,44.07306804,0.911715033,1
6,27,60.74429596,1996,NA,NA,NA,0.425811714,0
6,28,60.74429596,1996,123.4992708,155.3719677,59.61373757,0.999444851,1
6,29,60.74429596,1996,116.7110531,161.4945167,48.85747977,0.945121244,0
6,30,60.74429596,1996,NA,NA,NA,0.907100081,0
6,26,60.74429596,1998,114.5075852,157.7738904,48.28409379,0.976096518,1
6,27,60.74429596,1998,NA,NA,NA,0.921556529,0
6,28,60.74429596,1998,122.2968096,155.7798186,53.36290632,0.995189126,1
6,29,60.74429596,1998,NA,NA,NA,0.938066158,0
6,30,60.74429596,1998,NA,NA,NA,0.921055934,0
6,26,60.74429596,2000,114.8239696,161.3894044,44.95286609,0.92761338,1
6,27,60.74429596,2000,NA,NA,NA,0.972207441,0
6,28,60.74429596,2000,118.6330118,160.2999978,48.42847053,0.983699991,1
6,29,60.74429596,2000,NA,NA,NA,0.795297147,0
6,30,60.74429596,2000,NA,NA,NA,0.930449689,0
6,26,60.74429596,2002,114.0502144,159.9395721,48.4099885,0.971659918,1
6,27,60.74429596,2002,NA,NA,NA,0.917318125,0
6,28,60.74429596,2002,119.434846,160.0320912,52.78150829,0.995072243,1
6,29,60.74429596,2002,NA,NA,NA,0.882338908,0
6,30,60.74429596,2002,NA,NA,NA,0.690856951,0
6,26,60.74429596,2004,113.9593093,161.5892251,50.35687109,0.985709319,1
6,27,60.74429596,2004,NA,NA,NA,0.955775076,0
6,28,60.74429596,2004,118.9954939,163.0671328,52.00647823,0.994007036,1
6,29,60.74429596,2004,NA,NA,NA,0.97544412,0
6,30,60.74429596,2004,NA,NA,NA,0.914417896,0
6,26,60.74429596,2006,112.2102302,162.9705523,48.6425273,0.976989926,1
6,27,60.74429596,2006,NA,NA,NA,0.941656981,0
6,28,60.74429596,2006,121.1803469,158.9176522,45.30156324,0.954825424,1
6,29,60.74429596,2006,NA,NA,NA,0.876597797,0
6,30,60.74429596,2006,NA,NA,NA,0.958832843,0
7,31,61.99611914,1970,117.2819271,142.5217665,53.90108924,0.997474078,1
7,32,61.99611914,1970,128.8577201,142.1916503,58.63780361,0.999667933,1
7,33,61.99611914,1970,122.203326,140.9766178,56.21807151,0.999506208,1
7,34,61.99611914,1970,123.3753427,140.5786533,57.93005379,0.998771638,1
7,35,61.99611914,1970,121.1628346,145.4027239,54.62410607,0.997781441,1
7,31,61.99611914,1972,115.3951856,144.8169573,49.83873005,0.991863087,1
7,32,61.99611914,1972,129.224195,143.5365245,52.8870667,0.998431203,1
7,33,61.99611914,1972,122.9992362,141.5736287,51.68099376,0.997991013,1
7,34,61.99611914,1972,122.8629379,144.1667127,55.64446959,0.997054871,1
7,35,61.99611914,1972,121.1043738,143.6376587,58.05859424,0.998963441,1
7,31,61.99611914,1974,113.5294879,146.3924599,50.94110038,0.99490402,1
7,32,61.99611914,1974,128.0599528,146.3590325,44.2745159,0.976362254,1
7,33,61.99611914,1974,121.2948298,144.6311806,49.74937491,0.996986832,1
7,34,61.99611914,1974,120.2995163,145.8285556,56.52708721,0.997969348,1
7,35,61.99611914,1974,119.4340567,145.4743248,53.50017561,0.995952329,1
7,31,61.99611914,1976,116.3844574,144.8984628,46.57546118,0.977640701,1
7,32,61.99611914,1976,126.7140199,146.3953423,55.32223217,0.999086528,1
7,33,61.99611914,1976,120.3475136,146.4999613,50.84791942,0.997694229,1
7,34,61.99611914,1976,120.0132556,147.3700506,53.75060505,0.995066975,1
7,35,61.99611914,1976,118.4413824,147.1703794,59.30991055,0.999317443,1
7,31,61.99611914,1978,112.9777937,146.2269197,46.57002411,0.973021459,1
7,32,61.99611914,1978,127.8166101,147.0250061,53.05433226,0.998457853,1
7,33,61.99611914,1978,121.9727889,147.0561835,48.83111035,0.99555867,1
7,34,61.99611914,1978,118.4568189,149.9129727,47.30471209,0.965693537,1
7,35,61.99611914,1978,117.8971567,145.785833,50.746255,0.991087382,1
7,31,61.99611914,1980,113.8316636,149.9167306,53.15840868,0.996949803,1
7,32,61.99611914,1980,126.2684052,146.2659668,49.33045164,0.994789233,1
7,33,61.99611914,1980,122.0573654,145.7830117,51.8890793,0.998536492,1
7,34,61.99611914,1980,118.4571448,147.5472735,53.11635469,0.99446467,1
7,35,61.99611914,1980,122.1533444,146.0044455,51.13305657,0.992902294,1
7,31,61.99611914,1982,114.9211247,148.0842525,48.90523696,0.988661811,1
7,32,61.99611914,1982,127.4052001,147.3170708,54.08661661,0.998691683,1
7,33,61.99611914,1982,121.4818545,146.544616,52.97316409,0.998591093,1
7,34,61.99611914,1982,118.1357484,147.6500837,56.61411118,0.997405832,1
7,35,61.99611914,1982,120.3259285,146.8470163,51.28394342,0.993740699,1
7,31,61.99611914,1984,114.5497303,145.9168623,52.32671058,0.995266434,1
7,32,61.99611914,1984,124.5492951,149.9113986,52.64622825,0.99817029,1
7,33,61.99611914,1984,119.7233509,148.0691614,47.75785605,0.99364424,1
7,34,61.99611914,1984,116.6991824,150.4281226,54.45040126,0.996080965,1
7,35,61.99611914,1984,119.8342217,148.8696856,55.07418467,0.997835213,1
7,31,61.99611914,1986,116.4173293,146.6824476,50.80198513,0.992308312,1
7,32,61.99611914,1986,126.3988256,147.4588944,45.19218716,0.981869725,1
7,33,61.99611914,1986,117.515285,149.5333788,51.46729346,0.99819454,1
7,34,61.99611914,1986,122.320988,146.7857978,56.64890688,0.998204509,1
7,35,61.99611914,1986,119.1212322,151.8458152,51.28448805,0.991905611,1
7,31,61.99611914,1988,111.1868036,155.4204972,43.85778545,0.95342566,1
7,32,61.99611914,1988,126.2459897,148.9926972,53.32778675,0.998285505,1
7,33,61.99611914,1988,117.6354577,150.9304945,48.96654875,0.996049502,1
7,34,61.99611914,1988,117.6494636,150.4552696,49.37924335,0.983821101,1
7,35,61.99611914,1988,116.7322825,153.217636,46.01256684,0.966727601,1
7,31,61.99611914,1990,111.7509027,152.7786276,49.60255609,0.99000263,1
7,32,61.99611914,1990,127.1863071,148.2617831,51.00613201,0.997049477,1
7,33,61.99611914,1990,115.7609401,152.6517782,45.83608908,0.989458747,1
7,34,61.99611914,1990,117.7251552,151.3099189,52.93428293,0.993989915,1
7,35,61.99611914,1990,117.9515562,151.5106559,50.96868427,0.992709389,1
7,31,61.99611914,1992,112.0884387,149.7931347,49.92832772,0.990803971,1
7,32,61.99611914,1992,124.3811766,151.6901445,52.05559985,0.997835586,1
7,33,61.99611914,1992,118.6652571,153.862433,46.81011523,0.992940864,1
7,34,61.99611914,1992,117.1663017,151.8718082,54.69634881,0.99632621,1
7,35,61.99611914,1992,116.7465779,149.6503004,47.42792134,0.979553458,1
7,31,61.99611914,1994,113.9239796,152.3396728,50.09392325,0.992637795,1
7,32,61.99611914,1994,121.1200245,156.3549418,51.82815732,0.997669201,1
7,33,61.99611914,1994,119.4359657,151.3313484,49.57406031,0.995923558,1
7,34,61.99611914,1994,114.75928,157.0126095,55.54704483,0.997381622,1
7,35,61.99611914,1994,116.166148,152.7420489,51.50625812,0.991751999,1
7,31,61.99611914,1996,111.763621,155.910643,47.54528015,0.986466797,1
7,32,61.99611914,1996,121.150809,156.4197914,45.15196601,0.982834635,1
7,33,61.99611914,1996,113.2184516,159.6518314,47.56474908,0.993986755,1
7,34,61.99611914,1996,115.2990162,151.9803133,52.82672727,0.99374016,1
7,35,61.99611914,1996,113.534733,159.6612859,50.45693598,0.989610865,1
7,31,61.99611914,1998,109.8548161,155.0550212,44.17934199,0.955195395,1
7,32,61.99611914,1998,121.6637371,155.9163113,53.64199962,0.998626802,1
7,33,61.99611914,1998,117.2237629,156.9667813,46.82221564,0.992815342,1
7,34,61.99611914,1998,114.2412008,157.7298226,48.65872179,0.980460388,1
7,35,61.99611914,1998,115.3523094,159.2392921,51.02149077,0.990965996,1
7,31,61.99611914,2000,108.2552145,156.0847011,51.50698336,0.993941081,1
7,32,61.99611914,2000,122.2648852,159.1250021,45.31427112,0.982703448,1
7,33,61.99611914,2000,114.8338723,157.6286303,49.08894259,0.99673193,1
7,34,61.99611914,2000,113.6053409,160.096584,49.80038076,0.985966878,1
7,35,61.99611914,2000,114.2053113,158.8670569,46.29659511,0.965032392,1
7,31,61.99611914,2002,111.100322,156.3367699,46.68492664,0.980143444,1
7,32,61.99611914,2002,123.3987922,154.6291016,47.61452059,0.99138598,1
7,33,61.99611914,2002,114.325606,160.2877826,50.17455921,0.997470754,1
7,34,61.99611914,2002,115.4999665,157.4492042,50.29472095,0.986463278,1
7,35,61.99611914,2002,113.7278964,159.5314504,43.65313143,0.938278966,1
7,31,61.99611914,2004,107.7243041,159.9781065,49.97885077,0.9914033,1
7,32,61.99611914,2004,121.1840271,158.9476193,48.32052515,0.993659599,1
7,33,61.99611914,2004,115.8405663,155.5480677,49.45885933,0.996815045,1
7,34,61.99611914,2004,113.2401899,160.7204032,54.20663866,0.996251021,1
7,35,61.99611914,2004,115.2604008,158.5226506,54.64939094,0.997267346,1
7,31,61.99611914,2006,107.5258987,160.5708499,46.70618324,0.976510722,1
7,32,61.99611914,2006,119.4052345,160.648505,51.88167911,0.997712275,1
7,33,61.99611914,2006,114.1030758,158.9293033,49.19771883,0.99658832,1
7,34,61.99611914,2006,110.9825147,163.5641519,54.07050092,0.995741122,1
7,35,61.99611914,2006,112.2665899,161.3208976,51.01114879,0.991763837,1
8,36,62.58791465,1970,127.871062,135.7240018,41.92006055,0.897206018,1
8,37,62.58791465,1970,120.5140543,136.3145211,39.97592183,0.761818236,0
8,38,62.58791465,1970,121.0048416,137.99207,43.07176589,0.943614517,1
8,39,62.58791465,1970,134.3377625,137.4785163,47.004765,0.97162886,1
8,40,62.58791465,1970,133.9601159,136.1800489,35.82568999,0.727442594,0
8,36,62.58791465,1972,130.6432581,132.857895,41.3154784,0.870539207,1
8,37,62.58791465,1972,NA,NA,NA,0.955423499,0
8,38,62.58791465,1972,122.7020026,135.6460361,42.57369511,0.917364772,0
8,39,62.58791465,1972,135.9186057,134.2406851,53.95450885,0.996189021,1
8,40,62.58791465,1972,NA,NA,NA,0.709876449,0
8,36,62.58791465,1974,128.8659768,136.1237507,43.31235312,0.926637854,1
8,37,62.58791465,1974,NA,NA,NA,0.768930779,0
8,38,62.58791465,1974,NA,NA,NA,0.966452723,0
8,39,62.58791465,1974,133.1745837,140.0053602,54.6335291,0.99637524,1
8,40,62.58791465,1974,NA,NA,NA,0.733856453,0
8,36,62.58791465,1976,125.6897604,138.2666735,39.18527596,0.781065653,1
8,37,62.58791465,1976,NA,NA,NA,0.768123056,0
8,38,62.58791465,1976,NA,NA,NA,0.930090393,0
8,39,62.58791465,1976,134.116873,135.2050579,54.72142839,0.996801996,1
8,40,62.58791465,1976,NA,NA,NA,0.66158486,0
8,36,62.58791465,1978,124.9334042,141.7413692,32.71176221,0.353917661,0
8,37,62.58791465,1978,NA,NA,NA,0.815757137,0
8,38,62.58791465,1978,NA,NA,NA,0.959627097,0
8,39,62.58791465,1978,135.771996,138.3923507,49.62810275,0.985907691,1
8,40,62.58791465,1978,NA,NA,NA,0.957484843,0
8,36,62.58791465,1980,NA,NA,NA,0.526773678,0
8,37,62.58791465,1980,NA,NA,NA,0.781166242,0
8,38,62.58791465,1980,NA,NA,NA,0.839151484,0
8,39,62.58791465,1980,134.0616567,138.7987345,52.89625979,0.994731617,1
8,40,62.58791465,1980,NA,NA,NA,0.629445273,0
8,36,62.58791465,1982,NA,NA,NA,0.946489906,0
8,37,62.58791465,1982,NA,NA,NA,0.674345486,0
8,38,62.58791465,1982,NA,NA,NA,0.960983454,0
8,39,62.58791465,1982,133.9100387,138.0982455,50.46230013,0.990390308,1
8,40,62.58791465,1982,NA,NA,NA,0.772289547,0
8,36,62.58791465,1984,NA,NA,NA,0.908474045,0
8,37,62.58791465,1984,NA,NA,NA,0.888592412,0
8,38,62.58791465,1984,NA,NA,NA,0.977515444,0
8,39,62.58791465,1984,131.3686953,145.0483793,47.58259407,0.975857146,1
8,40,62.58791465,1984,NA,NA,NA,0.881996373,0
8,36,62.58791465,1986,NA,NA,NA,0.655393074,0
8,37,62.58791465,1986,NA,NA,NA,0.551303684,0
8,38,62.58791465,1986,NA,NA,NA,0.959630078,0
8,39,62.58791465,1986,132.1037363,142.7347428,46.20132055,0.963693089,1
8,40,62.58791465,1986,NA,NA,NA,0.756975062,0
8,36,62.58791465,1988,NA,NA,NA,0.278852485,0
8,37,62.58791465,1988,NA,NA,NA,0.926277704,0
8,38,62.58791465,1988,NA,NA,NA,0.786153376,0
8,39,62.58791465,1988,131.2094774,145.9456203,49.5388189,0.985291909,1
8,40,62.58791465,1988,NA,NA,NA,0.803200789,0
8,36,62.58791465,1990,NA,NA,NA,0.721117635,0
8,37,62.58791465,1990,NA,NA,NA,0.50589825,0
8,38,62.58791465,1990,NA,NA,NA,0.966088343,0
8,39,62.58791465,1990,129.3548347,146.529628,52.96561465,0.995937925,1
8,40,62.58791465,1990,NA,NA,NA,0.596264636,0
8,36,62.58791465,1992,NA,NA,NA,0.363813772,0
8,37,62.58791465,1992,NA,NA,NA,0.329295135,0
8,38,62.58791465,1992,NA,NA,NA,0.831826186,0
8,39,62.58791465,1992,128.1772943,147.8505232,49.82657395,0.986905586,1
8,40,62.58791465,1992,NA,NA,NA,0.787100891,0
8,36,62.58791465,1994,NA,NA,NA,0.428299802,0
8,37,62.58791465,1994,NA,NA,NA,0.867391303,0
8,38,62.58791465,1994,NA,NA,NA,0.816388221,0
8,39,62.58791465,1994,129.2591555,145.2196119,46.19174259,0.961181432,1
8,40,62.58791465,1994,NA,NA,NA,0.481881667,0
8,36,62.58791465,1996,NA,NA,NA,0.64696542,0
8,37,62.58791465,1996,NA,NA,NA,0.84652113,0
8,38,62.58791465,1996,NA,NA,NA,0.797155047,0
8,39,62.58791465,1996,130.9146204,145.2278013,49.27788494,0.986524361,1
8,40,62.58791465,1996,NA,NA,NA,0.4045686,0
8,36,62.58791465,1998,NA,NA,NA,0.916764194,0
8,37,62.58791465,1998,NA,NA,NA,0.745286355,0
8,38,62.58791465,1998,NA,NA,NA,0.978058536,0
8,39,62.58791465,1998,130.3631493,144.9404949,48.0875803,0.978948135,1
8,40,62.58791465,1998,NA,NA,NA,0.539413774,0
8,36,62.58791465,2000,NA,NA,NA,0.906683275,0
8,37,62.58791465,2000,NA,NA,NA,0.815192136,0
8,38,62.58791465,2000,NA,NA,NA,0.836483608,0
8,39,62.58791465,2000,127.0216111,149.8177779,52.88520523,0.995021225,1
8,40,62.58791465,2000,NA,NA,NA,0.425280729,0
8,36,62.58791465,2002,NA,NA,NA,0.929411403,0
8,37,62.58791465,2002,NA,NA,NA,0.713094021,0
8,38,62.58791465,2002,NA,NA,NA,0.945583379,0
8,39,62.58791465,2002,124.2399136,154.4793095,50.84152123,0.988934625,1
8,40,62.58791465,2002,NA,NA,NA,0.459260999,0
8,36,62.58791465,2004,NA,NA,NA,0.726346009,0
8,37,62.58791465,2004,NA,NA,NA,0.333205571,0
8,38,62.58791465,2004,NA,NA,NA,0.947769447,0
8,39,62.58791465,2004,126.4090651,150.6173777,50.58466609,0.9897652,1
8,40,62.58791465,2004,NA,NA,NA,0.728085874,0
8,36,62.58791465,2006,NA,NA,NA,0.183363379,0
8,37,62.58791465,2006,NA,NA,NA,0.589463164,0
8,38,62.58791465,2006,NA,NA,NA,0.890710466,0
8,39,62.58791465,2006,126.1732448,152.5975595,50.43167292,0.98864653,1
8,40,62.58791465,2006,NA,NA,NA,0.726246221,0
9,41,62.62595466,1970,128.4806629,131.6501194,51.01783813,0.974496469,1
9,42,62.62595466,1970,136.4755124,132.4095222,59.90037521,0.999938003,1
9,43,62.62595466,1970,134.0993994,135.1759486,47.1999449,0.986799422,1
9,44,62.62595466,1970,132.5122877,131.9674986,46.83490723,0.971734722,1
9,45,62.62595466,1970,143.5247176,128.3489736,47.6595801,0.959268893,1
9,41,62.62595466,1972,124.7616319,134.258911,48.94119747,0.94629236,1
9,42,62.62595466,1972,137.1470473,132.7410997,51.74352557,0.99907945,1
9,43,62.62595466,1972,133.8315245,136.260093,42.29932082,0.93616769,1
9,44,62.62595466,1972,130.3728631,133.0283315,48.24347811,0.980940948,1
9,45,62.62595466,1972,143.3682524,131.12835,52.07321434,0.986981303,1
9,41,62.62595466,1974,127.910966,134.478783,54.86438208,0.991263904,1
9,42,62.62595466,1974,139.9950553,130.8585494,55.80936411,0.9997398,1
9,43,62.62595466,1974,134.2539991,137.2850776,48.05689113,0.987971501,1
9,44,62.62595466,1974,129.8991105,133.6177617,50.28215736,0.991193245,1
9,45,62.62595466,1974,140.1310216,133.2807989,47.1781085,0.959543289,1
